item traded|price|volume|time|buy/sell|market/limit|misc
ADAETH|0.000262500|2.90420587|1575173772.8203|s|l|
ADAETH|0.000262800|654.52371042|1575173809.6764|b|l|
ADAETH|0.000262600|2.17815441|1575173825.7111|s|l|
ADAETH|0.000262400|1.63361580|1575173841.3081|s|l|
ADAETH|0.000262400|1.22521185|1575173844.3767|s|l|
ADAETH|0.000262800|6368.80164307|1575174932.164|s|l|
ADAETH|0.000262800|5776.52062519|1575174938.5847|b|l|
ADAETH|0.000263600|690.00000000|1575175905.2866|b|m|
ADAETH|0.000262700|76.00000000|1575178707.0263|s|l|
ADAETH|0.000262300|154.51615172|1575179672.1224|s|l|
ADAETH|0.000262200|38.77261745|1575179708.2447|s|l|
ADAETH|0.000262200|29.07946309|1575179719.974|s|l|
ADAETH|0.000262200|21.80959731|1575179723.4853|s|l|
ADAETH|0.000261100|16.35719799|1575179773.6964|s|l|
ADAETH|0.000261300|12.26789849|1575179776.5158|s|l|
ADAETH|0.000261400|9.20092387|1575179780.151|s|l|
ADAETH|0.000261500|6.90069290|1575179801.3896|s|l|
ADAETH|0.000261400|5.17551967|1575179808.9855|s|l|
ADAETH|0.000261400|3.88163976|1575179812.1516|s|l|
ADAETH|0.000261400|2.91122982|1575179819.5171|s|l|
ADAETH|0.000262900|5.89819124|1575181199.6221|b|l|
ADAETH|0.000263500|153.98930467|1575183258.4621|s|l|
ADAETH|0.000263500|5505.73542273|1575183258.4684|s|l|
ADAETH|0.000263500|5659.72472740|1575183259.062|s|l|
ADAETH|0.000263500|464.34468344|1575183274.0157|s|l|
ADAETH|0.000263500|6.63346096|1575184691.0332|b|l|
ADAETH|0.000262800|48.26816818|1575186931.2268|s|l|
ADAETH|0.000262900|76.00000000|1575186988.0527|s|m|
ADAETH|0.000262900|1.86934601|1575187196.6762|s|l|
ADAETH|0.000262500|3921.11792424|1575193117.5475|s|l|
ADAETH|0.000262500|5739.58420871|1575193126.1513|s|l|
ADAETH|0.000264500|587.81770367|1575196540.7086|b|l|
ADAETH|0.000262800|286.37803943|1575202158.0571|s|l|
ADAETH|0.000262800|301.43966424|1575202159.1059|s|l|
ADAETH|0.000261400|39.24111708|1575202159.3806|s|l|
ADAETH|0.000261400|29.43083781|1575202163.7283|s|l|
ADAETH|0.000261000|11.03656418|1575202169.4539|s|l|
ADAETH|0.000261000|8.27742313|1575202175.995|s|l|
ADAETH|0.000261000|4.65605051|1575202178.4475|s|l|
ADAETH|0.000261000|1.47320348|1575202279.111|s|l|
ADAETH|0.000261000|1.10490261|1575202295.6007|s|l|
ADAETH|0.000262000|1147.01775384|1575202854.2835|s|m|
ADAETH|0.000262000|2.97451243|1575202854.3044|s|m|
ADAETH|0.000262000|0.00771367|1575202854.306|s|m|
ADAETH|0.000262000|0.00002001|1575202854.3072|s|m|
ADAETH|0.000261000|561.26955976|1575203340.6952|s|l|
ADAETH|0.000262400|5816.04386602|1575205544.3158|b|m|
ADAETH|0.000262600|7261.51038044|1575205544.3247|b|m|
ADAETH|0.000262800|587.81770367|1575205544.3268|b|m|
ADAETH|0.000264000|765.31588413|1575205544.3283|b|m|
ADAETH|0.000264300|20569.31216574|1575205544.3301|b|m|
ADAETH|0.000261100|279.00000000|1575214582.4902|s|l|
ADAETH|0.000261000|587.81770367|1575214583.9697|s|l|
ADAETH|0.000260800|25.12270000|1575214697.4347|s|l|
ADAETH|0.000260800|76.00000000|1575214697.4394|s|l|
ADAETH|0.000262400|5816.04386602|1575218727.8797|b|m|
ADAETH|0.000262400|2039.46214730|1575218727.9167|b|m|
ADAETH|0.000262400|0.28120719|1575218727.9189|b|m|
ADAETH|0.000262400|2553.64482695|1575218727.9212|b|m|
ADAETH|0.000262400|15289.33693000|1575218727.9231|b|m|
ADAETH|0.000262800|587.81770367|1575218727.9254|b|m|
ADAETH|0.000263900|766.04872070|1575218727.9272|b|m|
ADAETH|0.000264100|12100.03433754|1575218727.9292|b|m|
ADAETH|0.000264100|104744.46428626|1575218727.9313|b|m|
ADAETH|0.000262500|24.57643878|1575227987.5395|b|m|
ADAETH|0.000262700|2549.64818734|1575227987.546|b|m|
ADAETH|0.000263000|27425.77537388|1575227987.548|b|m|
ADAETH|0.000264500|587.81770367|1575230588.9673|b|l|
ADAETH|0.000265200|2513.74438257|1575231107.6278|b|l|
ADAETH|0.000265200|698.00000000|1575231240.1194|s|l|
ADAETH|0.000265200|698.00000000|1575231242.0193|s|l|
ADAETH|0.000264400|1994.81348531|1575232753.2902|s|l|
ADAETH|0.000264400|5.17306509|1575232753.3078|s|l|
ADAETH|0.000264400|0.01341509|1575232753.3098|s|l|
ADAETH|0.000264400|0.00003479|1575232753.3112|s|l|
ADAETH|0.000263600|76.00000000|1575232810.9997|s|m|
ADAETH|0.000264100|500.00000000|1575233075.4999|s|l|
ADAETH|0.000264000|14084.20577820|1575233075.56|s|l|
ADAETH|0.000264000|420.12202739|1575233421.7265|b|m|
ADAETH|0.000264000|0.67112145|1575233421.752|b|m|
ADAETH|0.000264000|0.00107207|1575233421.7538|b|m|
ADAETH|0.000264000|0.00000172|1575233421.7553|b|m|
ADAETH|0.000264500|2579.20577737|1575233421.757|b|m|
ADAETH|0.000265000|1503.32075472|1575235246.5631|s|l|
ADAETH|0.000262900|151.69402405|1575235618.323|s|l|
ADAETH|0.000262800|587.81770367|1575235622.6247|s|l|
ADAETH|0.000261200|38.05013472|1575235625.388|s|l|
ADAETH|0.000261400|28.53760104|1575235642.996|s|l|
ADAETH|0.000261500|21.40320078|1575235661.4856|s|l|
ADAETH|0.000261600|12.03930044|1575235665.6663|s|l|
ADAETH|0.000261600|9.02947533|1575235708.6914|s|l|
ADAETH|0.000261700|6.77210650|1575235767.0007|s|l|
ADAETH|0.000261700|5.07907987|1575235773.6915|s|l|
ADAETH|0.000261700|3.80930990|1575235779.1884|s|l|
ADAETH|0.000261700|2.85698243|1575235833.2478|s|l|
ADAETH|0.000261700|2.14273682|1575235866.9261|s|l|
ADAETH|0.000261700|1.60705262|1575235874.4343|s|l|
ADAETH|0.000261700|1.20528946|1575235892.3484|s|l|
ADAETH|0.000263900|4.39174308|1575237452.1878|b|l|
ADAETH|0.000261700|76.00000000|1575238232.4505|s|l|
ADAETH|0.000261700|76.00000000|1575238232.4556|s|l|
ADAETH|0.000261700|76.00000000|1575238232.4569|s|l|
ADAETH|0.000261700|76.00000000|1575238232.4582|s|l|
ADAETH|0.000261700|76.00000000|1575238232.4597|s|l|
ADAETH|0.000261400|4969.42805357|1575239260.1391|s|l|
ADAETH|0.000261000|587.81770367|1575240030.3455|s|l|
ADAETH|0.000260000|103.68000000|1575241274.4802|s|l|
ADAETH|0.000262000|1276.80428914|1575243608.5443|b|m|
ADAETH|0.000262500|2458.12765713|1575243608.5785|b|m|
ADAETH|0.000262600|5629.82769802|1575243608.5811|b|m|
ADAETH|0.000262800|587.81770367|1575243608.5835|b|m|
ADAETH|0.000264100|765.46233925|1575243608.5853|b|m|
ADAETH|0.000264500|587.81770367|1575243608.5875|b|m|
ADAETH|0.000265800|7072.19084560|1575243608.5892|b|m|
ADAETH|0.000265900|30420.27437759|1575243608.591|b|m|
ADAETH|0.000262800|564.00000000|1575243627.8591|s|l|
ADAETH|0.000262800|23.81770367|1575243627.9159|s|l|
ADAETH|0.000261000|587.81770367|1575249195.1025|s|l|
ADAETH|0.000261000|9084.72817912|1575252809.9932|b|m|
ADAETH|0.000261100|36331.70264488|1575252809.9981|b|m|
ADAETH|0.000261100|4583.56917600|1575252809.9997|b|m|
ADAETH|0.000259300|587.81770367|1575254006.9638|s|l|
ADAETH|0.000258500|1100.00000000|1575257480.8496|s|l|
ADAETH|0.000257600|587.81770367|1575259968.1876|s|l|
ADAETH|0.000259300|587.81770367|1575264019.6013|b|l|
ADAETH|0.000260000|6.36767076|1575264774.1817|b|l|
ADAETH|0.000259400|77.00000000|1575264834.7044|s|l|
ADAETH|0.000259300|1340.18229633|1575264835.71|s|l|
ADAETH|0.000259600|1429.31829314|1575265185.4009|b|l|
ADAETH|0.000258500|1801.64657742|1575265601.8309|s|l|
ADAETH|0.000258500|124.38025145|1575265602.2611|s|l|
ADAETH|0.000257600|587.81770367|1575265645.1893|s|l|
ADAETH|0.000257300|39.14394580|1575265645.4351|s|l|
ADAETH|0.000256500|29.35795935|1575265664.5363|s|l|
ADAETH|0.000257000|22.01846951|1575265683.6973|s|l|
ADAETH|0.000257100|16.51385213|1575265686.724|s|l|
ADAETH|0.000257100|8.25692607|1575265690.0009|s|l|
ADAETH|0.000257200|6.19269455|1575265695.1049|s|l|
ADAETH|0.000257300|4.64452091|1575265697.871|s|l|
ADAETH|0.000256700|3.48339068|1575265701.9827|s|l|
ADAETH|0.000257000|2.61254301|1575265750.1714|s|l|
ADAETH|0.000257100|1.95940726|1575265755.7065|s|l|
ADAETH|0.000257200|1.46955545|1575265762.8033|s|l|
ADAETH|0.000257600|12.73374019|1575265878.2923|s|l|
ADAETH|0.000258600|2426.81575947|1575266196.1793|b|l|
ADAETH|0.000256200|999.00000000|1575266581.8703|s|l|
ADAETH|0.000255800|587.81770367|1575266872.5238|s|l|
ADAETH|0.000255200|1528.82091743|1575266898.4571|s|l|
ADAETH|0.000255100|13.22283048|1575268302.9351|s|l|
ADAETH|0.000255100|9.91712286|1575268320.968|s|l|
ADAETH|0.000255100|3.13783965|1575268425.594|s|l|
ADAETH|0.000255200|2.35337974|1575268428.0265|s|l|
ADAETH|0.000255200|1.76503481|1575268438.039|s|l|
ADAETH|0.000254900|1.32377610|1575268443.8414|s|l|
ADAETH|0.000255600|159.17934768|1575269818.8654|s|l|
ADAETH|0.000255500|78.00000000|1575269863.6605|s|l|
ADAETH|0.000255500|78.00000000|1575269863.6665|s|l|
ADAETH|0.000255400|39.94996694|1575269863.9142|s|l|
ADAETH|0.000255400|29.96247520|1575269898.3368|s|l|
ADAETH|0.000255400|8.08755786|1575269904.8141|s|l|
ADAETH|0.000255300|14.38429854|1575269904.821|s|l|
ADAETH|0.000255300|16.85389230|1575269919.9225|s|l|
ADAETH|0.000255200|12.64041923|1575269935.2443|s|l|
ADAETH|0.000255200|9.48031442|1575269941.2314|s|l|
ADAETH|0.000255300|7.11023581|1575269945.8587|s|l|
ADAETH|0.000255200|5.33267686|1575269983.7454|s|l|
ADAETH|0.000255300|3.99950765|1575269986.6842|s|l|
ADAETH|0.000255400|2.99963073|1575269994.9532|s|l|
ADAETH|0.000255200|78.00000000|1575273811.4825|s|l|
ADAETH|0.000255200|78.00000000|1575273811.4903|s|l|
ADAETH|0.000255200|78.00000000|1575273811.4918|s|l|
ADAETH|0.000254900|78.00000000|1575273831.4981|s|l|
ADAETH|0.000254100|587.81770367|1575274045.4842|s|l|
ADAETH|0.000253900|159.56347687|1575274045.9565|s|l|
ADAETH|0.000253500|999.00000000|1575274045.9603|s|l|
ADAETH|0.000253500|2896.96629111|1575274045.9623|s|l|
ADAETH|0.000253700|4057.12832130|1575274048.0322|s|l|
ADAETH|0.000253700|5369.54513972|1575274049.5828|s|l|
ADAETH|0.000253600|40.45794781|1575274061.46|s|l|
ADAETH|0.000253400|639.70730071|1575275298.7753|s|l|
ADAETH|0.000253400|575.83571428|1575275298.7799|s|l|
ADAETH|0.000253400|519.12296764|1575275298.7815|s|l|
ADAETH|0.000253000|3.71026879|1575275299.031|s|l|
ADAETH|0.000253000|2.78270159|1575275322.1004|s|l|
ADAETH|0.000253000|2.08702619|1575275327.8047|s|l|
ADAETH|0.000253100|1.56526964|1575275332.0423|s|l|
ADAETH|0.000253000|1.17395223|1575275340.0694|s|l|
ADAETH|0.000255300|707.22438200|1575282733.077|b|l|
ADAETH|0.000255300|1064.11692078|1575282764.207|b|l|
ADAETH|0.000254800|86.75535000|1575284616.8097|b|l|
ADAETH|0.000255100|10.00000000|1575287150.5231|b|m|
ADAETH|0.000255000|15.00000000|1575287159.2339|b|m|
ADAETH|0.000255100|1000.00000000|1575287390.2984|b|l|
ADAETH|0.000254300|10.00000000|1575287464.2263|s|m|
ADAETH|0.000254300|10.00000000|1575288039.9789|s|m|
ADAETH|0.000254700|349.99998036|1575288081.5719|b|l|
ADAETH|0.000255300|5192.96739287|1575288861.9837|b|l|
ADAETH|0.000255300|950.92506384|1575288863.7033|b|l|
ADAETH|0.000255300|5627.73791409|1575288898.3725|b|l|
ADAETH|0.000255300|188.30595193|1575288898.3742|b|l|
ADAETH|0.000254300|2980.00000000|1575291722.3449|s|l|
ADAETH|0.000254300|19.68149823|1575295554.2006|s|l|
ADAETH|0.000255000|62.64531176|1575295929.7835|s|l|
ADAETH|0.000255700|9.90325982|1575295933.349|b|l|
ADAETH|0.000255800|587.81770367|1575295933.3539|b|l|
ADAETH|0.000256000|2222.94600077|1575296165.9188|b|l|
ADAETH|0.000256000|402.79181573|1575296283.8604|b|l|
ADAETH|0.000256000|138.32551776|1575296312.2026|b|l|
ADAETH|0.000255500|44.72928610|1575297855.048|s|l|
ADAETH|0.000257600|318.01362422|1575298859.026|b|l|
ADAETH|0.000257600|269.80407945|1575298980.8178|b|l|
ADAETH|0.000256500|199.94280631|1575303043.999|s|m|
ADAETH|0.000256500|0.51850319|1575303044.0053|s|m|
ADAETH|0.000256500|0.00134461|1575303044.007|s|m|
ADAETH|0.000256500|0.00000289|1575303044.0084|s|m|
ADAETH|0.000256200|6.36596057|1575310432.6877|s|l|
ADAETH|0.000256000|7941.03779358|1575313582.4293|s|l|
ADAETH|0.000255900|4125.70845628|1575313582.4381|s|l|
ADAETH|0.000255900|4022.24874995|1575313583.8466|s|l|
ADAETH|0.000255900|4022.24874995|1575313585.1294|s|l|
ADAETH|0.000255900|4023.82116933|1575313618.7374|s|l|
ADAETH|0.000255900|3805.97287449|1575313624.2474|s|l|
ADAETH|0.000256600|27.98647311|1575314579.3702|b|m|
ADAETH|0.000255800|8.52632329|1575315640.4195|s|l|
ADAETH|0.000256400|2001.00000000|1575316083.5491|b|m|
ADAETH|0.000255800|579.29138038|1575316780.7223|s|l|
ADAEUR|0.035965|44.31600000|1575230563.1228|b|l|
ADAEUR|0.036099|44.09600000|1575230696.6821|b|l|
ADAEUR|0.036239|309.13184269|1575231136.3798|b|m|
ADAEUR|0.036239|0.30882302|1575231136.3956|b|m|
ADAEUR|0.036239|0.00030851|1575231136.3979|b|m|
ADAEUR|0.036239|0.00000031|1575231136.3994|b|m|
ADAEUR|0.036244|5.00500000|1575231136.4004|b|m|
ADAEUR|0.036258|2761.93623829|1575231136.4021|b|m|
ADAEUR|0.036210|1026.23584645|1575231146.3898|b|m|
ADAEUR|0.036118|307.76815099|1575231183.6588|s|m|
ADAEUR|0.036118|307.76815099|1575231183.667|s|m|
ADAEUR|0.036117|82.46369802|1575231183.6688|s|m|
ADAEUR|0.036120|552.00000000|1575231197.0265|s|m|
ADAEUR|0.036120|648.00000000|1575231197.0953|s|m|
ADAEUR|0.036118|48.00000000|1575231197.0984|s|m|
ADAEUR|0.036117|831.00000000|1575231197.9207|s|m|
ADAEUR|0.036118|698.00000000|1575231239.92|s|m|
ADAEUR|0.036119|698.00000000|1575231241.8321|s|m|
ADAEUR|0.036220|614.92138060|1575231658.946|b|m|
ADAEUR|0.036220|0.61430707|1575231658.9536|b|m|
ADAEUR|0.036220|0.00061370|1575231658.955|b|m|
ADAEUR|0.036220|0.00000061|1575231658.956|b|m|
ADAEUR|0.036223|1384.46369802|1575231658.9571|b|m|
ADAEUR|0.036236|1199.04422226|1575231665.7649|b|l|
ADAEUR|0.036236|0.95577774|1575231665.7713|b|l|
ADAEUR|0.036238|74.86778636|1575231665.7727|b|l|
ADAEUR|0.036238|1274.86778636|1575231666.1054|b|l|
ADAEUR|0.036238|1288.02769780|1575231666.777|b|l|
ADAEUR|0.036238|1288.02769780|1575231667.2366|b|l|
ADAEUR|0.036349|548.89300000|1575232020.4392|b|m|
ADAEUR|0.036350|2201.10700000|1575232020.4496|b|m|
ADAEUR|0.036397|1.00000000|1575232055.979|b|m|
ADAEUR|0.036247|71.10584930|1575232505.858|b|m|
ADAEUR|0.036247|0.05415070|1575232505.8647|b|m|
ADAEUR|0.036249|9965.84000000|1575232506.3796|b|m|
ADAEUR|0.036140|300.00000000|1575232871.8669|b|l|
ADAEUR|0.036055|500.00000000|1575233075.7348|s|l|
ADAEUR|0.036147|18.02813057|1575233591.9414|b|l|
ADAEUR|0.036147|0.01186943|1575233591.9681|b|l|
ADAEUR|0.036149|4482.41004500|1575233591.97|b|l|
ADAEUR|0.036023|300.00000000|1575233878.9345|s|m|
ADAEUR|0.035915|308.80300000|1575234191.2909|s|m|
ADAEUR|0.035915|536.19700000|1575234192.676|s|m|
ADAEUR|0.036199|418.53100000|1575234758.759|b|m|
ADAEUR|0.036200|172.46900000|1575234758.7677|b|m|
ADAEUR|0.036149|325.80000000|1575235270.2952|b|m|
ADAEUR|0.036149|995.20000000|1575235270.3273|b|m|
ADAEUR|0.035939|248.42300000|1575235385.7102|b|m|
ADAEUR|0.035940|774.57700000|1575235385.7175|b|m|
ADAEUR|0.035939|13888.88888889|1575235409.1112|b|l|
ADAEUR|0.035891|8480.50268919|1575235615.0428|s|l|
ADAEUR|0.035888|309.02570520|1575235619.1981|s|l|
ADAEUR|0.035887|309.03108246|1575235619.201|s|l|
ADAEUR|0.035826|45.66300000|1575235650.2123|s|l|
ADAEUR|0.036020|28.53760104|1575236335.6946|s|l|
ADAEUR|0.036023|1000.00000000|1575236345.5813|b|l|
ADAEUR|0.036020|971.45672275|1575236346.5328|s|l|
ADAEUR|0.036125|120.00000000|1575237066.0902|b|m|
ADAEUR|0.036125|207.61245700|1575237997.4681|s|l|
ADAEUR|0.036150|364.41691375|1575238110.7068|b|l|
ADAEUR|0.036150|0.36405286|1575238110.7132|b|l|
ADAEUR|0.036150|0.00036369|1575238110.7146|b|l|
ADAEUR|0.036150|0.00000034|1575238110.7164|b|l|
ADAEUR|0.036152|135.21866936|1575238179.9402|s|l|
ADAEUR|0.035993|553.00000000|1575238234.7607|s|l|
ADAEUR|0.035993|691.00000000|1575238234.765|s|l|
ADAEUR|0.035827|200.00000000|1575240210.949|b|m|
ADAEUR|0.035691|63.85111507|1575240448.2956|s|m|
ADAEUR|0.035837|39.00000000|1575241161.3583|b|m|
ADAEUR|0.035966|10.00000000|1575241672.5071|b|m|
ADAEUR|0.035953|1000.00000000|1575241758.5373|b|m|
ADAEUR|0.035986|63.78732776|1575243608.77|b|l|
ADAEUR|0.035986|0.06372361|1575243608.7744|b|l|
ADAEUR|0.035986|0.00006366|1575243608.7763|b|l|
ADAEUR|0.035986|2394.27654210|1575243608.7774|b|l|
ADAEUR|0.035980|1000.00000000|1575245221.5857|s|l|
ADAEUR|0.035922|4414.82663860|1575245562.0547|s|l|
ADAEUR|0.035921|29091.94587332|1575245562.0605|s|l|
ADAEUR|0.035921|75.44290771|1575245562.0622|s|l|
ADAEUR|0.035921|0.19564289|1575245562.0637|s|l|
ADAEUR|0.035921|0.00050735|1575245562.0652|s|l|
ADAEUR|0.035921|0.00000132|1575245562.0665|s|l|
ADAEUR|0.035920|693.00000000|1575246049.0367|s|l|
ADAEUR|0.035741|5.01243669|1575246580.898|s|m|
ADAEUR|0.035726|2207.41331931|1575246580.9014|s|m|
ADAEUR|0.035724|22751.18284620|1575246580.903|s|m|
ADAEUR|0.035724|36.34374256|1575246580.9048|s|m|
ADAEUR|0.035724|0.05805710|1575246580.9065|s|m|
ADAEUR|0.035724|0.00009274|1575246580.9081|s|m|
ADAEUR|0.035724|0.00000015|1575246580.9099|s|m|
ADAEUR|0.035631|45.43600000|1575249586.6172|s|l|
ADAEUR|0.035527|312.05949309|1575249846.8817|s|m|
ADAEUR|0.035523|7450.06036234|1575249846.8984|s|m|
ADAEUR|0.035523|17.83733527|1575249846.9|s|m|
ADAEUR|0.035523|0.04270710|1575249846.9017|s|m|
ADAEUR|0.035523|0.00010220|1575249846.9032|s|m|
ADAEUR|0.035614|311.74774540|1575250442.5771|b|m|
ADAEUR|0.035614|0.31143631|1575250442.5802|b|m|
ADAEUR|0.035614|0.00031113|1575250442.5816|b|m|
ADAEUR|0.035614|0.00000029|1575250442.583|b|m|
ADAEUR|0.035615|687.94050687|1575250442.584|b|m|
ADAEUR|0.035708|21.00000000|1575250856.7809|b|m|
ADAEUR|0.035561|701.00000000|1575253845.6228|s|l|
ADAEUR|0.035318|1000.00000000|1575257996.2299|b|m|
ADAEUR|0.035275|45.21000000|1575258821.2075|s|l|
ADAEUR|0.035263|2984.26871817|1575259018.097|b|l|
ADAEUR|0.035266|22015.73128183|1575259018.1087|b|l|
ADAEUR|0.035266|10.53275109|1575259244.7991|s|l|
ADAEUR|0.035158|440.26300000|1575259399.6714|b|l|
ADAEUR|0.035159|460.73700000|1575259399.6838|b|l|
ADAEUR|0.035135|567.00000000|1575260012.588|s|l|
ADAEUR|0.035135|711.00000000|1575260012.5916|s|l|
ADAEUR|0.035135|711.00000000|1575260012.593|s|l|
ADAEUR|0.035135|711.00000000|1575260012.5944|s|l|
ADAEUR|0.035101|315.08745986|1575260604.4734|s|l|
ADAEUR|0.035101|315.08745986|1575260604.4773|s|l|
ADAEUR|0.035097|2586.98411809|1575260630.3083|s|l|
ADAEUR|0.035045|44.98500000|1575264621.6961|s|l|
ADAEUR|0.035000|542.38000000|1575264631.756|s|l|
ADAEUR|0.035000|42.72447080|1575264631.76|s|l|
ADAEUR|0.035000|0.08527838|1575264631.7619|s|l|
ADAEUR|0.035000|0.00017022|1575264631.7634|s|l|
ADAEUR|0.035000|0.00000033|1575264631.7648|s|l|
ADAEUR|0.035058|310.60000000|1575264751.562|b|l|
ADAEUR|0.035001|571.00000000|1575264880.0859|s|l|
ADAEUR|0.035001|713.00000000|1575264880.0902|s|l|
ADAEUR|0.035001|713.00000000|1575264880.0915|s|l|
ADAEUR|0.035000|444.52733741|1575264880.0949|s|l|
ADAEUR|0.035000|200.00000000|1575264880.0974|s|l|
ADAEUR|0.035000|10278.47266259|1575264880.0998|s|l|
ADAEUR|0.035000|4007.24162312|1575264900.3121|s|l|
ADAEUR|0.035000|571.29000000|1575264900.3142|s|l|
ADAEUR|0.034924|714.00000000|1575265228.3261|s|l|
ADAEUR|0.034924|714.00000000|1575265228.3299|s|l|
ADAEUR|0.034900|270.00000000|1575265568.4496|s|m|
ADAEUR|0.034879|9580.00000000|1575265568.4572|s|m|
ADAEUR|0.034869|9300.00000000|1575265568.4587|s|m|
ADAEUR|0.034868|1750.24341206|1575265568.4608|s|m|
ADAEUR|0.034827|1458.17691309|1575265568.4627|s|m|
ADAEUR|0.034823|47.03000000|1575265568.4648|s|m|
ADAEUR|0.034810|9.99000000|1575265568.4665|s|m|
ADAEUR|0.034809|12584.55967485|1575265568.4679|s|m|
ADAEUR|0.034800|1000.00000000|1575265606.8027|s|l|
ADAEUR|0.034790|849.39083305|1575265606.8138|s|m|
ADAEUR|0.034790|17477.08249497|1575265606.817|s|m|
ADAEUR|0.034790|27.91606784|1575265606.8187|s|m|
ADAEUR|0.034790|0.03161819|1575265606.8202|s|m|
ADAEUR|0.034777|1630.00000000|1575265606.8223|s|m|
ADAEUR|0.034757|2606.09522803|1575265606.8244|s|m|
ADAEUR|0.034751|28607.08407334|1575265606.8256|s|m|
ADAEUR|0.034750|808.97740267|1575265606.8278|s|m|
ADAEUR|0.034750|2.09788674|1575265606.8293|s|m|
ADAEUR|0.034750|0.00544037|1575265606.8306|s|m|
ADAEUR|0.034750|0.00001410|1575265606.8317|s|m|
ADAEUR|0.034750|973.09191812|1575265631.3304|s|l|
ADAEUR|0.034750|2943.85563286|1575265631.3325|s|l|
ADAEUR|0.034750|11750.84265293|1575265632.783|s|l|
ADAEUR|0.034750|11728.37450254|1575265639.5472|s|l|
ADAEUR|0.034750|3909.45816751|1575265641.301|s|l|
ADAEUR|0.034750|96890.60000000|1575265661.2913|s|l|
ADAEUR|0.034750|90986.99000000|1575265662.2772|s|l|
ADAEUR|0.034750|29.35795935|1575265664.7108|s|l|
ADAEUR|0.034750|85.93319351|1575265690.242|s|l|
ADAEUR|0.034750|5685.88469978|1575265711.078|s|l|
ADAEUR|0.034750|14.74496332|1575265711.0841|s|l|
ADAEUR|0.034750|0.03823748|1575265711.086|s|l|
ADAEUR|0.034750|0.00009916|1575265711.0878|s|l|
ADAEUR|0.034750|0.00000026|1575265711.0891|s|l|
ADAEUR|0.034750|2631.01294964|1575265763.3587|s|l|
ADAEUR|0.034750|11728.37450254|1575265784.9507|s|l|
ADAEUR|0.034750|5137.05899280|1575265794.4931|s|l|
ADAEUR|0.034750|2426.81575947|1575266196.1942|s|l|
ADAEUR|0.034750|3983.17965680|1575266428.3112|s|l|
ADAEUR|0.034750|1163.34100719|1575266440.9261|s|l|
ADAEUR|0.034750|288.00000000|1575266440.9351|s|l|
ADAEUR|0.034750|288.00000000|1575266440.9369|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9385|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9401|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9416|s|l|
ADAEUR|0.034750|719.00000000|1575266440.943|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9446|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9462|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9483|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9497|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9512|s|l|
ADAEUR|0.034750|719.00000000|1575266440.9526|s|l|
ADAEUR|0.034727|1298.73501708|1575266440.9548|s|l|
ADAEUR|0.034700|3901.99736948|1575266471.5293|s|l|
ADAEUR|0.034700|797.92539400|1575266471.5343|s|m|
ADAEUR|0.034700|2.06922603|1575266471.5363|s|m|
ADAEUR|0.034700|0.00536604|1575266471.5375|s|m|
ADAEUR|0.034700|0.00001391|1575266471.5387|s|m|
ADAEUR|0.034700|53609.39481268|1575266502.5628|s|l|
ADAEUR|0.034670|1400.00000000|1575266502.5676|s|l|
ADAEUR|0.034628|1.00000000|1575266506.6089|s|l|
ADAEUR|0.034600|2000.00000000|1575266506.679|s|l|
ADAEUR|0.034600|186.00000000|1575266506.6833|s|l|
ADAEUR|0.034590|47.83000000|1575266506.6855|s|l|
ADAEUR|0.034400|8660.75581395|1575266564.3855|s|l|
ADAEUR|0.034330|5194.71016603|1575266564.3922|s|m|
ADAEUR|0.034300|3000.00000000|1575266564.3951|s|m|
ADAEUR|0.034300|3090.37900900|1575266564.3975|s|m|
